"","Coyote","Age","Farm","Educ","Land","Parent","Sibling","Prevalence","Child_con","First","Exper","Appreh","Prior","Pre_Coy","Linewatch","RIO_GRANDE","BIG_BEND","DEL_RIO","Arizona","California","Texas","Cross_Year","Survey_Year","MMP_id","Community","Weight","communityType","era","propertyOwn","rural","CoyNo","Last_Coy","San_Deigo","Tucson","Safeguard","Gatekeeper","Hold_The_Line","Operation_RG","PTD","noncoyoteMHC","coyoteMHC"
"821",0,25,0,10,0,0,3,0.163475739901613,0,0,0.12,1,1,1,3.073758,0,0,0,0,1,0,1994,1998,970066,66,9.81,"3",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"822",1,32,0,9,0,0,4,0.228963185574757,0,0,0,1,1,1,4.073542,1,0,0,0,0,1,1996,1998,970069,69,4.64,"2",2,0,1,1,1,0,0,0,0,0,0,1,0,1
"823",1,44,0,6,0,0,1,0.473105392238461,0,0,0.03,2,1,1,4.073542,1,0,0,0,0,1,1996,1997,970071,71,3.64,"0",2,1,0,1,1,0,0,0,0,0,0,1,0,1
"825",0,21,1,9,0,0,1,0.375333506396112,0,0,0.42,0,2,1,3.397049,0,0,0,0,1,0,1995,1999,970072,72,6.74,"2",2,0,1,1,0,1,0,0,1,0,0,1,1,1
"826",1,22,0,5,0,0,1,0.155080213903744,0,0,0.08,0,1,1,4.073542,1,0,0,0,0,1,1996,2001,970086,86,7.1,"1",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"828",1,45,1,6,0,0,0,0.110476190476191,0,0,0.16,1,2,1,5.789396,0,0,0,0,1,0,2002,2004,970101,101,4.79,"0",2,1,0,2,1,1,0,0,1,0,0,1,0,2
"829",1,37,0,9,0,0,0,0.0877192982456143,0,0,0.12,0,1,1,5.647751,0,0,0,1,0,0,2001,2012,970139,139,3.8874,"0",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"831",1,27,1,9,0,0,0,0.0778816199376943,0,0,0.13,0,2,1,4.914131,1,0,0,0,0,1,1999,2007,980119,119,5.698,"2",2,0,1,2,1,0,0,0,0,0,1,1,0,2
"833",1,30,1,6,0,0,0,0.0932203389830513,0,0,0.6,0,2,1,6.254962,0,0,0,0,1,0,2004,2016,980159,159,4.8853,"1",2,0,1,2,1,1,0,0,1,0,0,1,0,2
"834",0,42,1,3,0,1,6,0.480771097854347,0,0,2.64,1.125,8,0,3.397049,0,0,0,0,1,0,1995,1998,990068,68,2.39,"0",2,0,0,0,0,1,0,0,1,0,0,1,1,0
"837",1,31,0,9,0,1,2,0.467163778767235,0,0,1.8,2.25,4,1,4.084013,0,0,0,1,0,0,1997,1997,990071,71,3.64,"0",2,1,0,4,1,0,1,1,0,0,0,1,0,4
"839",1,23,0,9,0,0,1,0.124755501433356,0,0,0.06,1.5,2,1,5.789396,0,0,0,1,0,0,2002,2002,990094,94,5.29,"1",2,0,1,1,1,0,1,1,0,0,0,1,1,1
"840",1,52,1,0,1,0,0,0.137404580152672,0,0,0.24,1,1,1,6.149998,0,0,0,1,0,0,2003,2019,990172,172,5.093,"1",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"843",1,36,0,12,0,0,4,0.0918032786885243,0,0,0.6,0.4,5,1,4.084013,0,0,0,1,0,0,1997,1997,1000059,59,3.48,"0",2,1,0,5,1,0,1,1,0,0,0,1,0,5
"846",0,33,1,9,0,0,0,0.335731384494573,0,0,0.6,0,8,1,4.914131,0,0,0,1,0,0,1999,1999,1000075,75,2,"0",2,1,0,1,0,0,1,1,0,0,0,1,1,1
"849",0,40,0,9,1,0,0,0.235708494927584,0,0,1.92,0.25,4,1,4.914131,0,0,1,0,0,1,1999,2002,1000096,96,4.05,"1",2,1,0,2,0,0,0,0,0,0,0,1,1,2
"854",1,39,1,6,1,0,5,0.0894736842105259,0,0,1.44,0.125,8,1,6.46884,1,0,0,0,0,1,2005,2007,1000119,119,5.698,"2",2,1,1,8,1,0,0,0,0,0,1,1,0,7
"855",1,32,0,6,0,0,0,0.0588235294117644,0,0,0.08,0,1,1,8.158986,0,0,0,1,0,0,2007,2016,1000157,157,7.1111,"2",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"856",1,22,1,9,0,0,3,0.109022556390978,0,0,0.36,0,1,1,10.076554,0,0,0,1,0,0,2008,2016,1000159,159,4.8853,"1",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"857",1,27,0,15,0,0,0,0.224622030237583,0,0,0.08,0,1,1,4.084013,0,0,0,0,1,0,1997,1998,1010069,69,4.64,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"858",1,25,1,6,0,0,0,0.315726822690344,0,0,0.36,0,1,1,7.313631,0,0,0,1,0,0,2006,2016,1010160,160,1.3831,"0",2,0,0,1,1,0,1,1,0,0,0,1,0,1
"861",1,37,1,6,0,1,10,0.373954202595048,0,0,0.94,0.307692307692308,13,1,4.073542,0,0,0,0,1,0,1996,1999,1020072,72,6.74,"2",2,1,1,9,1,1,0,0,1,0,0,1,1,7
"863",1,56,0,6,0,0,0,0.118506493506494,0,0,0.41,0,3,1,5.647751,0,0,0,0,1,0,2001,2002,1020093,93,5.6,"2",2,1,1,3,1,1,0,0,1,0,0,1,0,3
"864",1,32,0,17,1,0,3,0.189944134078212,0,0,0.07,0,1,1,4.073542,0,0,1,0,0,1,1996,2007,1020117,117,2.9697,"0",2,0,0,1,1,0,0,0,0,0,0,1,0,1
"865",1,29,1,9,0,0,0,0.0694006309148262,0,0,0.96,0,2,1,4.705896,0,0,0,1,0,0,1998,2007,1020119,119,5.698,"2",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"866",1,23,1,6,0,1,2,0.226459372249925,0,0,0.36,0,1,1,4.705896,0,0,0,1,0,0,1998,1998,1030069,69,4.64,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"867",1,27,0,6,0,0,1,0.316042592064495,0,0,0.12,0,1,1,4.705896,0,0,0,0,1,0,1998,1999,1030073,73,6.13,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"868",1,38,0,17,0,0,0,0.0428954423592495,0,0,0.24,0,1,1,4.914131,0,0,0,1,0,0,1999,2007,1030116,116,4.551,"1",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"869",1,28,1,9,0,0,0,0.546905158778313,0,0,0.01,2,1,1,4.705896,0,0,0,0,1,0,1998,2007,1030120,120,3.9299,"0",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"870",1,16,1,6,0,0,0,0.106976744186047,0,0,0,0,1,1,4.914131,0,0,0,0,1,0,1999,2019,1030172,172,5.093,"1",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"875",1,28,1,8,0,0,3,0.407418235840097,0,0,0.92,0.6,5,1,4.914131,0,0,0,1,0,0,1999,1999,1040072,72,6.74,"2",2,1,1,5,1,0,1,1,0,0,0,1,0,5
"876",1,18,0,9,0,0,1,0.252014074095156,0,0,0.02,0,1,1,5.400013,0,0,0,0,1,0,2000,2003,1040097,97,38.03,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"877",1,27,1,6,0,0,1,0.573100396993453,0,0,0.06,0,1,1,3.397049,0,0,0,0,1,0,1995,2007,1040120,120,3.9299,"0",2,0,0,1,1,1,0,0,1,0,0,1,0,1
"879",1,33,1,9,1,0,0,0.0552016985138007,0,0,0.96,0.5,4,1,7.313631,1,0,0,0,0,1,2006,2010,1040130,130,6.0737,"1",2,1,1,4,1,0,0,0,0,0,1,1,0,4
"880",1,48,1,0,0,0,0,0.158995815899582,0,0,0.24,0,1,1,6.254962,0,0,0,1,0,0,2004,2014,1040144,144,3.5545,"1",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"882",1,32,1,4,0,0,1,0.228963185574757,0,0,0.13,0.5,2,1,4.073542,0,0,0,1,0,0,1996,1998,1050069,69,4.64,"2",2,1,1,2,1,0,1,0,0,0,0,1,0,2
"883",1,50,0,6,1,0,2,0.304660876251727,0,0,1.08,0,1,1,5.400013,0,0,0,0,1,0,2000,2001,1050089,89,8.8,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"885",1,32,0,12,0,1,3,0.256302521008403,0,0,0.84,0,2,1,8.158986,0,0,1,0,0,1,2007,2018,1050169,169,6.1901,"0",2,1,0,2,1,0,0,0,0,0,0,1,0,2
"886",1,36,0,6,1,1,0,0.41773064250412,0,0,0.87,0,2,1,4.073542,0,0,0,0,1,0,1996,1996,1060045,45,1,"0",2,1,0,2,1,1,0,0,1,0,0,1,0,2
"888",1,33,0,6,0,0,2,0.190291262135924,0,0,0.93,0.5,4,1,5.647751,0,0,0,0,1,0,2001,2001,1060088,88,8.7,"2",2,1,1,4,1,1,0,0,1,0,0,1,0,4
"890",1,37,1,2,0,0,0,0.137037037037037,0,0,0.84,0,4,1,6.254962,0,0,0,1,0,0,2004,2019,1060172,172,5.093,"1",2,1,1,3,1,0,1,1,0,0,0,1,1,3
"895",1,32,1,3,0,0,0,0.13953488372093,0,0,1.44,0,6,1,8.158986,0,0,0,0,1,0,2007,2019,1070172,172,5.093,"1",2,0,1,5,1,1,0,0,1,0,0,1,1,5
"896",1,39,0,3,0,1,3,0.384689852993907,1,0,0.6,0,2,1,3.397049,0,0,0,0,1,0,1995,1996,1080045,45,1,"0",2,1,0,2,1,1,0,0,1,0,0,1,0,2
"899",1,27,0,9,0,0,0,0.166666666666666,0,0,0.6,0,3,1,4.914131,0,0,0,1,0,0,1999,2012,1080138,138,3.7623,"1",2,1,1,3,1,0,1,1,0,0,0,1,0,3
"900",0,34,1,6,0,0,0,0.0533333333333335,0,0,0.24,5,1,1,5.789396,0,0,0,1,0,0,2002,2017,1080165,165,3.6169,"0",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"901",1,32,1,6,1,0,0,0.384689852993907,0,0,0.04,0,1,1,3.397049,0,0,0,0,1,0,1995,1996,1090045,45,1,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"902",1,58,0,0,1,0,0,0.304660876251727,4,0,0.9,0,1,1,5.400013,0,0,0,0,1,0,2000,2001,1090089,89,8.8,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"903",1,43,1,6,0,0,0,0.0947368421052634,0,0,0.24,0,2,1,4.073542,0,0,0,0,1,0,1996,2019,1090172,172,5.093,"1",2,1,0,2,1,1,0,0,1,0,0,1,0,2
"904",1,41,1,2,1,0,1,0.0812500000000004,0,0,0.6,0,1,1,5.400013,0,0,0,0,1,0,2000,2004,1100101,101,4.79,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"905",1,29,0,2,0,0,0,0.252014074095156,0,0,0.24,0,1,1,5.400013,1,0,0,0,0,1,2000,2003,1110097,97,38.03,"2",2,1,1,1,1,0,0,0,0,0,1,1,0,1
"906",1,38,0,6,0,0,0,0.0272952853598016,0,0,0.12,0,1,1,4.914131,0,0,0,1,0,0,1999,2004,1110104,104,3.78,"1",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"907",0,28,0,16,0,0,2,0.0201342281879193,0,0,0.2,0,1,1,6.46884,0,0,0,1,0,0,2005,2013,1110141,141,4.5467,"2",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"908",1,31,0,9,0,0,7,0.339525019969759,0,0,0.96,0,1,1,5.400013,0,0,0,1,0,0,2000,2016,1110158,158,8.6768,"1",2,0,0,1,1,0,1,1,0,0,0,1,0,1
"909",1,35,0,6,0,0,0,0.162436548223351,0,0,0.06,0,1,0,4.705896,1,0,0,0,0,1,1998,2001,1120086,86,7.1,"1",2,1,1,0,0,0,0,0,0,0,1,1,1,0
"911",1,38,1,9,0,0,2,0.23855421686747,0,0,0.24,1.5,2,1,5.789396,0,0,1,0,0,1,2002,2007,1120117,117,2.9697,"0",2,1,0,2,1,0,0,0,0,0,0,1,0,2
"912",1,30,0,6,0,0,1,0.150375939849625,0,0,0.48,0,3,1,4.084013,0,0,0,0,1,0,1997,2014,1120144,144,3.5545,"1",2,0,0,1,0,1,0,0,1,0,0,1,1,1
"913",1,31,0,6,0,0,7,0.209037005533768,0,0,0.12,0,1,1,3.073758,0,0,0,0,1,0,1994,1998,1130063,63,9.54,"3",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"914",0,37,1,3,0,0,1,0.322729997457623,0,0,0.12,0,1,0,4.914131,1,0,0,0,0,1,1999,1999,1130073,73,6.13,"2",2,1,1,0,0,0,0,0,0,0,1,1,1,0
"915",0,51,1,2,0,0,0,0.187214611872147,1,0,0.57,0.2,5,0,4.073542,1,0,0,0,0,1,1996,2001,1130088,88,8.7,"2",2,1,1,0,0,0,0,0,0,0,0,1,1,0
"916",0,34,1,6,0,0,0,0.139325842696628,0,0,0.24,0,1,0,3.397049,0,0,0,0,1,0,1995,2006,1130110,110,7.8895,"1",2,1,1,0,0,1,0,0,1,0,0,1,1,0
"918",1,30,0,6,0,0,0,0.0484848484848483,0,0,0.6,0,2,1,7.313631,0,0,0,0,1,0,2006,2016,1130156,156,5.0641,"0",2,1,0,2,1,1,0,0,1,0,0,1,0,2
"919",1,27,0,9,0,0,0,0.223606645230439,0,0,0.14,0.5,2,1,3.073758,1,0,0,0,0,1,1994,1998,1140069,69,4.64,"2",2,1,1,2,1,0,0,0,0,0,0,1,0,2
"923",1,43,1,6,0,0,3,0.0677327718071479,1,0,0.72,0,6,1,4.084013,0,0,0,1,0,0,1997,2002,1140094,94,5.29,"1",2,1,1,6,1,0,1,1,0,0,0,1,0,6
"924",1,31,0,16,1,0,3,0.178977272727273,0,0,0.12,0,1,1,3.397049,0,0,0,1,0,0,1995,2007,1140117,117,2.9697,"0",2,1,0,1,1,0,1,0,0,0,0,1,0,1
"925",1,24,1,6,0,0,0,0.1375,0,0,0.36,0,1,1,11.55508,0,0,0,0,0,0,2009,2019,1140172,172,5.093,"1",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"926",0,39,1,8,0,0,0,0.164677804295943,0,0,0.12,0,1,0,5.400013,1,0,0,0,0,1,2000,2001,1150086,86,7.1,"1",2,1,1,0,0,0,0,0,0,0,1,1,1,0
"927",1,45,1,6,0,0,0,0.115323854660349,2,0,0.08,0,1,1,5.789396,0,0,0,0,1,0,2002,2002,1150093,93,5.6,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"928",1,23,1,9,0,0,0,0.0592783505154643,0,0,0.24,0,1,1,5.647751,0,0,0,1,0,0,2001,2010,1150130,130,6.0737,"1",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"933",1,36,0,9,0,0,0,0.0557692307692311,0,0,0.84,0.857142857142857,7,1,10.076554,0,0,1,0,0,1,2008,2010,1160130,130,6.0737,"1",2,1,1,7,1,0,0,0,0,0,0,1,0,7
"934",0,43,1,3,1,0,3,0.318930041152261,0,0,0.64,0,9,1,3.073758,0,1,0,0,0,1,1994,1994,1170034,34,1.95,"0",2,1,0,1,0,0,0,0,0,1,0,1,1,1
"935",1,37,0,6,0,0,4,0.223606645230439,0,0,0.12,0,1,1,3.073758,0,0,0,0,1,0,1994,1998,1170069,69,4.64,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"937",1,23,0,6,0,0,0,0.0733695652173917,0,0,0.24,0,2,1,4.705896,0,0,0,0,1,0,1998,2015,1170153,153,5.3344,"2",2,0,1,2,1,1,0,0,1,0,0,1,0,2
"939",1,30,0,6,0,0,2,0.153508771929825,0,0,0.48,0,2,1,6.254962,0,0,0,0,1,0,2004,2012,1180135,135,2.0779,"0",2,0,0,2,1,1,0,0,1,0,0,1,0,2
"940",1,32,0,6,0,0,0,0.259435050247743,0,0,0.2,3,1,1,5.647751,0,1,0,0,0,1,2001,2003,1190097,97,38.03,"2",2,0,1,1,1,0,0,0,0,1,0,1,0,1
"941",1,37,1,6,0,0,0,0.111111111111111,0,0,0.3,0,1,1,6.46884,0,0,0,0,0,0,2005,2006,1190114,114,1.6443,"0",2,1,0,1,1,0,0,0,0,0,0,1,0,1
"942",1,36,0,9,0,0,1,0.174528301886792,0,0,1.32,1,1,1,7.313631,0,0,0,1,0,0,2006,2012,1190138,138,3.7623,"1",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"943",1,42,0,6,1,0,0,0.0499999999999998,0,0,0.18,0,2,1,4.705896,1,0,0,0,0,1,1998,2002,1200095,95,8.3,"1",2,1,1,2,1,0,0,0,0,0,1,1,0,2
"944",1,34,0,9,0,0,2,0.422576322622389,0,0,0.48,0.5,2,0,6.46884,1,0,0,0,0,1,2005,2014,1200148,148,4.7771,"1",2,1,1,0,0,0,0,0,0,0,1,1,1,0
"945",1,35,1,4,0,0,1,0.167346938775511,0,0,0.03,0,1,1,4.705896,0,1,0,0,0,1,1998,2000,1210078,78,6.04,"1",2,1,1,1,1,0,0,0,0,1,0,1,0,1
"946",1,35,0,4,0,0,0,0.113650119987753,0,0,0.02,1,1,1,5.647751,0,0,0,1,0,0,2001,2002,1210094,94,5.29,"1",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"947",1,26,1,8,1,1,3,0.0926430517711166,0,0,0.96,1,1,1,6.254962,1,0,0,0,0,1,2004,2007,1210119,119,5.698,"2",2,0,1,1,1,0,0,0,0,0,1,1,0,1
"948",1,20,1,6,0,0,0,0.169398907103825,0,0,0.24,1,1,1,6.254962,1,0,0,0,0,1,2004,2008,1210121,121,9.1917,"1",2,1,1,1,1,0,0,0,0,0,1,1,0,1
"950",1,28,0,13,0,0,1,0.166666666666667,0,0,0.12,0.5,2,1,7.313631,0,0,0,1,0,0,2006,2012,1210135,135,2.0779,"0",2,0,0,2,1,0,1,1,0,0,0,1,0,2
"951",1,31,0,9,0,0,0,0.284212912399283,0,0,0.21,0,3,1,3.397049,0,0,0,1,0,0,1995,2001,1220089,89,8.8,"2",2,1,1,3,1,0,1,0,0,0,0,1,0,3
"952",1,22,0,6,0,0,0,0.412778586588982,0,0,0.6,0,1,1,8.158986,1,0,0,0,0,1,2007,2014,1220148,148,4.7771,"1",2,0,1,1,1,0,0,0,0,0,1,1,0,1
"956",1,29,0,6,0,0,0,0.302351604754076,0,0,0.29,0.25,4,1,5.647751,0,0,0,0,1,0,2001,2001,1230089,89,8.8,"2",2,1,1,4,1,1,0,0,1,0,0,1,0,4
"958",1,26,0,9,0,0,3,0.110738255033558,1,0,0.24,0,2,1,5.400013,0,0,0,1,0,0,2000,2002,1250093,93,5.6,"2",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"960",1,29,0,9,0,0,0,0.0778816199376943,0,0,0.15,0,2,1,4.914131,1,0,0,0,0,1,1999,2007,1250119,119,5.698,"2",2,1,1,2,1,0,0,0,0,0,1,1,0,2
"961",1,33,0,9,0,0,0,0.172113289760348,0,0,0.24,1,1,1,10.076554,0,0,0,0,0,0,2008,2012,1260138,138,3.7623,"1",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"962",1,22,1,5,0,0,0,0.150289017341041,0,0,0.12,0,1,1,8.158986,0,0,0,1,0,0,2007,2014,1260144,144,3.5545,"1",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"963",1,29,0,9,0,0,0,0.41773064250412,0,0,0.09,0,1,1,4.073542,0,0,0,0,1,0,1996,1996,1270045,45,1,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"966",1,33,1,6,0,0,0,0.0613207547169814,0,0,0.32,0.666666666666667,3,1,6.254962,0,0,1,0,0,1,2004,2007,1270116,116,4.551,"1",2,1,0,3,1,0,0,0,0,0,0,1,0,3
"968",1,36,1,3,1,0,0,0.412778586588982,0,0,1.2,0,2,1,8.158986,0,0,0,0,1,0,2007,2014,1270148,148,4.7771,"1",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"969",0,25,1,6,0,1,3,0.504364187836143,0,0,0.16,0,2,0,3.397049,0,0,0,0,1,0,1995,1995,1280040,40,8.47,"2",2,0,1,0,0,1,0,0,1,0,0,1,1,0
"970",1,28,1,6,1,0,0,0.384689852993907,0,0,0.08,1,1,1,3.397049,0,0,0,0,1,0,1995,1996,1280045,45,1,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"971",1,50,0,1,0,0,0,0.408077259402219,0,0,0.27,0.5,2,1,4.914131,0,0,0,0,1,0,1999,1999,1280074,74,8.06,"1",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"974",1,26,0,0,0,0,0,0.138554216867469,0,0,0.72,0.333333333333333,3,1,11.802817,0,0,0,0,1,0,2010,2019,1280172,172,5.093,"1",2,1,1,3,1,1,0,0,1,0,0,1,0,3
"977",1,30,0,6,0,0,1,0.182952182952184,0,0,1.08,1,4,1,4.914131,0,0,0,0,0,0,1999,2001,1290088,88,8.7,"2",2,0,1,4,1,0,0,0,0,0,0,1,0,4
"979",1,32,0,9,0,0,0,0.165680473372781,0,0,0.72,0.5,2,1,8.158986,0,0,0,0,1,0,2007,2012,1290135,135,2.0779,"0",2,0,0,2,1,1,0,0,1,0,0,1,0,2
"981",1,33,1,9,0,0,0,0.311148551522491,0,0,0.48,0,2,1,11.55508,0,0,0,1,0,0,2009,2016,1290160,160,1.3831,"0",2,1,0,2,1,0,1,1,0,0,0,1,0,2
"982",0,39,0,3,0,0,0,0.294560669456068,0,0,1.28,1.4,21,1,3.073758,1,0,0,0,0,1,1994,1994,1300038,38,3.6,"2",2,1,1,4,0,0,0,0,0,0,0,1,1,4
"983",1,22,0,6,0,0,0,0.304574221347044,0,0,0.48,0,1,1,4.084013,0,1,0,0,0,1,1997,1999,1300073,73,6.13,"2",2,0,1,1,1,0,0,0,0,1,0,1,0,1
"984",1,30,1,6,0,0,1,0.105788423153693,0,0,0.2,0,1,1,5.647751,0,0,0,0,1,0,2001,2004,1300101,101,4.79,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"985",1,29,0,9,0,0,0,0.186842105263159,0,0,0.12,0,1,1,4.705896,0,0,0,0,1,0,1998,2014,1300145,145,4.098,"1",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"987",1,30,1,4,0,0,0,0.0926430517711166,0,0,0.37,0,2,1,6.254962,0,0,0,1,0,0,2004,2007,1310119,119,5.698,"2",2,1,1,2,1,0,1,1,0,0,0,1,0,2
"989",1,25,0,6,0,0,0,0.106457242582898,0,0,0.36,0,2,1,11.802817,0,0,0,0,1,0,2010,2016,1310159,159,4.8853,"1",2,0,1,2,1,1,0,0,1,0,0,1,0,2
"991",1,31,1,8,0,0,2,0.0957031250000004,0,0,0.19,0,3,1,5.647751,0,0,0,0,1,0,2001,2004,1320107,107,6.35,"1",2,1,1,1,0,1,0,0,1,0,0,1,1,1
"992",1,29,0,6,0,0,0,0.197556369551824,0,0,0.24,0,1,1,10.076554,0,0,0,0,1,0,2008,2009,1320126,126,13.2265,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"993",1,30,0,9,0,0,1,0.190291262135924,0,0,0.05,2,1,1,5.647751,0,0,0,1,0,0,2001,2001,1330088,88,8.7,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"996",0,40,0,0,0,0,0,0.0779944289693591,0,0,0.96,1,4,0,5.400013,0,0,0,0,1,0,2000,2016,1330155,155,4.2273,"1",2,1,1,0,0,1,0,0,1,0,0,1,1,0
"997",1,22,0,6,0,0,1,0.165517241379311,0,0,0.24,0,1,1,4.084013,0,0,0,1,0,0,1997,2012,1340136,136,2.4453,"1",2,0,0,1,1,0,1,1,0,0,0,1,0,1
"999",1,36,0,3,0,0,0,0.172113289760348,0,0,0.36,1.5,2,1,10.076554,0,0,0,0,1,0,2008,2012,1340138,138,3.7623,"1",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"1000",1,31,0,6,0,1,1,0.187214611872147,0,0,0.02,1,3,1,4.073542,0,0,0,1,0,0,1996,2001,1350088,88,8.7,"2",2,0,1,3,1,0,1,0,0,0,0,1,0,3
"1002",1,39,1,6,0,0,0,0.0617848970251719,0,0,0.36,0.5,2,1,6.46884,0,0,1,0,0,1,2005,2007,1350116,116,4.551,"1",2,1,0,2,1,0,0,0,0,0,0,1,0,2
"1003",0,42,0,0,0,0,0,0.412677326152338,0,0,0.12,0,1,0,3.073758,0,0,0,1,0,0,1994,2014,1350148,148,4.7771,"1",2,0,1,0,0,0,1,0,0,0,0,1,1,0
"1006",1,35,0,9,0,0,1,0.0864485981308415,0,0,0.72,0.333333333333333,3,1,5.647751,0,0,0,1,0,0,2001,2016,1350159,159,4.8853,"1",2,1,1,3,1,0,1,1,0,0,0,1,0,3
"1007",1,37,0,0,0,1,2,0.375333506396112,0,0,0.9,1.5,4,1,3.397049,0,0,0,0,1,0,1995,1999,1360072,72,6.74,"2",2,1,1,4,1,1,0,0,1,0,0,1,0,4
"1008",1,40,1,9,1,0,3,0.215633423180593,0,0,0.24,0,1,1,4.705896,0,0,0,0,1,0,1998,2007,1360117,117,2.9697,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"1009",1,29,1,5,0,0,2,0.180198019801981,0,0,0.12,0,1,1,4.914131,0,1,0,0,0,1,1999,2000,1370078,78,6.04,"1",2,1,1,1,1,0,0,0,0,1,0,1,0,1
"1010",1,54,1,6,0,0,0,0.110738255033558,0,0,0.06,0,1,1,5.400013,0,0,1,0,0,1,2000,2002,1370093,93,5.6,"2",2,1,1,1,1,0,0,0,0,0,0,1,0,1
"1012",1,32,1,3,0,0,0,0.144886363636363,0,0,0.6,0,2,1,8.158986,0,0,0,0,0,0,2007,2015,1370152,152,4.8232,"1",2,1,0,1,1,0,0,0,0,0,0,1,1,1
"1013",1,39,0,6,0,0,0,0.0618556701030929,0,0,0.12,0,1,1,6.46884,0,0,0,1,0,0,2005,2016,1370161,161,6.9363,"2",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1014",1,29,0,10,0,0,0,0.0441860465116278,0,0,0.84,0,1,1,8.158986,0,0,0,0,1,0,2007,2017,1370168,168,14.1517,"2",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"1015",0,26,1,6,0,0,0,0.161953727506428,0,0,0.12,0,1,0,4.084013,1,0,0,0,0,1,1997,2001,1380086,86,7.1,"1",2,0,1,0,0,0,0,0,0,0,1,1,1,0
"1017",1,48,1,6,1,0,2,0.089285714285714,0,0,0.6,1,2,1,7.313631,0,0,0,1,0,0,2006,2007,1390119,119,5.698,"2",2,1,1,2,1,0,1,1,0,0,0,1,0,2
"1018",1,27,0,9,0,0,3,0.0693950177935946,0,0,0.07,0,2,0,4.705896,1,0,0,0,0,1,1998,2002,1400091,91,15.7,"3",2,0,1,0,0,0,0,0,0,0,1,1,1,0
"1019",1,35,0,12,0,0,0,0.0523809523809526,0,0,0.08,0,1,1,5.647751,0,0,0,1,0,0,2001,2004,1400104,104,3.78,"1",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1020",1,36,1,3,0,0,0,0.266716021898802,0,0,1.25,0,4,1,4.705896,0,0,0,1,0,0,1998,2016,1400160,160,1.3831,"0",2,1,0,4,1,0,1,1,0,0,0,1,0,4
"1023",1,37,0,6,0,0,0,0.228963185574757,0,0,0.66,1.63636363636364,11,1,4.073542,0,0,0,1,0,0,1996,1998,1410069,69,4.64,"2",2,1,1,11,1,0,1,0,0,0,0,1,0,7
"1024",1,34,0,6,0,0,0,0.206611570247934,0,0,0.05,3,1,1,4.084013,0,0,0,1,0,0,1997,2007,1410117,117,2.9697,"0",2,0,0,1,1,0,1,1,0,0,0,1,0,1
"1025",0,41,0,6,0,0,1,0.107738998482549,1,0,0.06,6,1,0,4.073542,0,0,0,0,1,0,1996,1997,1420051,51,1.48,"1",2,1,1,0,0,1,0,0,1,0,0,1,1,0
"1026",1,38,0,6,0,0,0,0.226459372249925,0,0,0.21,1,2,1,4.705896,0,0,0,0,1,0,1998,1998,1420069,69,4.64,"2",2,1,1,2,1,1,0,0,1,0,0,1,0,2
